CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
ANHANGUERA	COMUM	024	302	-	Integração com Linha 420 Seccionamento 1 - ITAPEVI (JARDIM AMADOR BUENO) - OSASCO (CENTRO)	29.715	5,15	-	-	5,15
ANHANGUERA	COMUM	024	303	-	Integração com Linha 517 - ITAPEVI (JARDIM AMADOR BUENO) - SAO PAULO (PINHEIROS)	43.033	5,65	-	-	5,65
ANHANGUERA	COMUM	052	-	-	OSASCO (JARDIM ELVIRA)- SAO PAULO (LAPA)	17.430	4,50	-	-	4,50
ANHANGUERA	COMUM	052	201	-	Integração com LINHA 1 AZUL DO METRO - OSASCO (JARDIM ELVIRA) - LINHA 1 AZUL DO METRO	17.430	4,50	-	2,12	6,62
ANHANGUERA	COMUM	052	202	-	Integração com LINHA 2 VERDE DO METRO - OSASCO (JARDIM ELVIRA) - LINHA 2 VERDE DO METRO	17.430	4,50	-	2,12	6,62
ANHANGUERA	COMUM	052	203	-	Integração com LINHA 3 VERMELHA DO METRO - OSASCO (JARDIM ELVIRA) - LINHA 3 VERMELHA DO METR	17.430	4,50	-	2,12	6,62
ANHANGUERA	COMUM	052	204	-	Integração com LINHA 4 AMARELA DO METRO - OSASCO (JARDIM ELVIRA) - LINHA 4 AMARELA DO METRO	17.430	4,50	-	2,12	6,62
ANHANGUERA	COMUM	052	205	-	Integração com LINHA 5 LILAS DO METRO - OSASCO (JARDIM ELVIRA) - LINHA 5 LILAS DO METRO	17.430	4,50	-	2,12	6,62
ANHANGUERA	COMUM	052	207	-	Integração com LINHA 7 RUBI DA CPTM - OSASCO (JARDIM ELVIRA) - LINHA 7 RUBI DA CPTM	17.430	4,50	-	2,12	6,62
ANHANGUERA	COMUM	052	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - OSASCO (JARDIM ELVIRA) - LINHA 8 DIAMANTE DA CPTM	17.430	4,50	-	2,12	6,62
ANHANGUERA	COMUM	052	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - OSASCO (JARDIM ELVIRA) - LINHA 9 ESMERALDA DA CPTM	17.430	4,50	-	2,12	6,62
ANHANGUERA	COMUM	052	210	-	Integração com LINHA 10 TURQUESA DA CPTM - OSASCO (JARDIM ELVIRA) - LINHA 1- TURQUESA DA CPTM	17.430	4,50	-	2,12	6,62
ANHANGUERA	COMUM	052	211	-	Integração com LINHA 11 CORAL DA CPTM - OSASCO (JARDIM ELVIRA) - LINHA 11 CORAL DA CPTM	17.430	4,50	-	2,12	6,62
ANHANGUERA	COMUM	052	212	-	Integração com LINHA 12 SAFIRA DA CPTM - OSASCO (JARDIM ELVIRA) - LINHA 12 SAFIRA DA CPTM	17.430	4,50	-	2,12	6,62
ANHANGUERA	COMUM	052	215	-	Integração com LINHA 15 PRATA DO METRO - OSASCO (JARDIM ELVIRA) - LINHA 15 PRATA DO METRO	17.430	4,50	-	2,12	6,62
ANHANGUERA	COMUM	053	-	-	BARUERI (PARQUE IMPERIAL)- SAO PAULO (LAPA) via OSASCO (BARONESA)	17.026	4,50	-	-	4,50
ANHANGUERA	COMUM	053	201	-	Integração com LINHA 1 AZUL DO METRO - BARUERI (PARQUE IMPERIAL) - LINHA 1 AZUL DO METRO	17.026	4,50	-	2,12	6,62
ANHANGUERA	COMUM	053	202	-	Integração com LINHA 2 VERDE DO METRO - BARUERI (PARQUE IMPERIAL) - LINHA 2 VERDE DO METRO	17.026	4,50	-	2,12	6,62
ANHANGUERA	COMUM	053	203	-	Integração com LINHA 3 VERMELHA DO METRO - BARUERI (PARQUE IMPERIAL) - LINHA 3 VERMELHA DO ME	17.026	4,50	-	2,12	6,62
ANHANGUERA	COMUM	053	204	-	Integração com LINHA 4 AMARELA DO METRO - BARUERI (PARQUE IMPERIAL) - LINHA 4 AMARELA DO METR	17.026	4,50	-	2,12	6,62
ANHANGUERA	COMUM	053	205	-	Integração com LINHA 5 LILAS DO METRO - BARUERI (PARQUE IMPERIAL) - LINHA 5 LILAS DO METRO	17.026	4,50	-	2,12	6,62
ANHANGUERA	COMUM	053	207	-	Integração com LINHA 7 RUBI DA CPTM - BARUERI (PARQUE IMPERIAL) - LINHA 7 RUBI DA CPTM	17.026	4,50	-	2,12	6,62
ANHANGUERA	COMUM	053	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - BARUERI (PARQUE IMPERIAL) - LINHA 8 DIAMANTE DA CPTM	17.026	4,50	-	2,12	6,62
										
(*)A tarifa+pedágio:valor pago pelo usuário										
(1)O usuário c/ origem no Metrô ou SPTRANS, paga o complemento no Ônibus Interm.										
(2)Legenda p/ integ.tarifárias: 201 a 215: Trilhos; 300-399:Ônibus Interm.; 400-499:Ônibus Munic.; 500-699:Ônibus Cor. ABD										
										
										
										
										
										
RELATÓRIO TARIFÁRIO - RMSP										
										
Data da Vigência:	09.01.2016									
Data da Atualização:	14.03.2016									
			SEÇÃO/					PARCELA	PARCELA	TARIFA
CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
			-2						TRILHOS	+ TRILHOS
ANHANGUERA	COMUM	053	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - BARUERI (PARQUE IMPERIAL) - LINHA 9 ESMERALDA DA C	17.026	4,50	-	2,12	6,62
ANHANGUERA	COMUM	053	210	-	Integração com LINHA 10 TURQUESA DA CPTM - BARUERI (PARQUE IMPERIAL) - LINHA 1- TURQUESA DA CP	17.026	4,50	-	2,12	6,62
ANHANGUERA	COMUM	053	211	-	Integração com LINHA 11 CORAL DA CPTM - BARUERI (PARQUE IMPERIAL) - LINHA 11 CORAL DA CPTM	17.026	4,50	-	2,12	6,62
ANHANGUERA	COMUM	053	212	-	Integração com LINHA 12 SAFIRA DA CPTM - BARUERI (PARQUE IMPERIAL) - LINHA 12 SAFIRA DA CPTM	17.026	4,50	-	2,12	6,62
ANHANGUERA	COMUM	053	215	-	Integração com LINHA 15 PRATA DO METRO - BARUERI (PARQUE IMPERIAL) - LINHA 15 PRATA DO METRO	17.026	4,50	-	2,12	6,62
ANHANGUERA	COMUM	053BI1	-	-	OSASCO (JARDIM COLINAS D OESTE)- SAO PAULO (LAPA)	13.885	4,10	-	-	4,10
ANHANGUERA	COMUM	053BI1	201	-	Integração com LINHA 1 AZUL DO METRO - OSASCO (JARDIM COLINAS D OESTE) - LINHA 1 AZUL DO METRO	13.885	4,10	-	2,12	6,22
ANHANGUERA	COMUM	053BI1	202	-	Integração com LINHA 2 VERDE DO METRO - OSASCO (JARDIM COLINAS D OESTE) - LINHA 2 VERDE DO ME	13.885	4,10	-	2,12	6,22
ANHANGUERA	COMUM	053BI1	203	-	Integração com LINHA 3 VERMELHA DO METRO - OSASCO (JARDIM COLINAS D OESTE) - LINHA 3 VERMELH	13.885	4,10	-	2,12	6,22
ANHANGUERA	COMUM	053BI1	204	-	Integração com LINHA 4 AMARELA DO METRO - OSASCO (JARDIM COLINAS D OESTE) - LINHA 4 AMARELA D	13.885	4,10	-	2,12	6,22
ANHANGUERA	COMUM	053BI1	205	-	Integração com LINHA 5 LILAS DO METRO - OSASCO (JARDIM COLINAS D OESTE) - LINHA 5 LILAS DO METR	13.885	4,10	-	2,12	6,22
ANHANGUERA	COMUM	053BI1	207	-	Integração com LINHA 7 RUBI DA CPTM - OSASCO (JARDIM COLINAS D OESTE) - LINHA 7 RUBI DA CPTM	13.885	4,10	-	2,12	6,22
ANHANGUERA	COMUM	053BI1	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - OSASCO (JARDIM COLINAS D OESTE) - LINHA 8 DIAMANTE D	13.885	4,10	-	2,12	6,22
ANHANGUERA	COMUM	053BI1	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - OSASCO (JARDIM COLINAS D OESTE) - LINHA 9 ESMERALD	13.885	4,10	-	2,12	6,22
ANHANGUERA	COMUM	053BI1	210	-	Integração com LINHA 10 TURQUESA DA CPTM - OSASCO (JARDIM COLINAS D OESTE) - LINHA 1- TURQUES	13.885	4,10	-	2,12	6,22
ANHANGUERA	COMUM	053BI1	211	-	Integração com LINHA 11 CORAL DA CPTM - OSASCO (JARDIM COLINAS D OESTE) - LINHA 11 CORAL DA CP	13.885	4,10	-	2,12	6,22
ANHANGUERA	COMUM	053BI1	212	-	Integração com LINHA 12 SAFIRA DA CPTM - OSASCO (JARDIM COLINAS D OESTE) - LINHA 12 SAFIRA DA CP	13.885	4,10	-	2,12	6,22
ANHANGUERA	COMUM	053BI1	215	-	Integração com LINHA 15 PRATA DO METRO - OSASCO (JARDIM COLINAS D OESTE) - LINHA 15 PRATA DO M	13.885	4,10	-	2,12	6,22
ANHANGUERA	COMUM	054	-	-	CAJAMAR (JORDANESIA)- SAO PAULO (LAPA)	37.237	5,55	0,65	-	6,20
ANHANGUERA	COMUM	054	01	-	CAJAMAR (JORDANESIA) - SP (KM 25,7 DA VIA ANHANGUERA)	18.988	3,35	0,65	-	4,00
ANHANGUERA	COMUM	054	02	-	S.P. (KM 25,7 DA VIA ANHANGUERA) - SP (LAPA)	18.250	4,20	-	-	4,20
ANHANGUERA	COMUM	054	201	-	Integração com LINHA 1 AZUL DO METRO - CAJAMAR (JORDANESIA) - LINHA 1 AZUL DO METRO	37.237	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	054	202	-	Integração com LINHA 2 VERDE DO METRO - CAJAMAR (JORDANESIA) - LINHA 2 VERDE DO METRO	37.237	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	054	203	-	Integração com LINHA 3 VERMELHA DO METRO - CAJAMAR (JORDANESIA) - LINHA 3 VERMELHA DO METRO	37.237	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	054	204	-	Integração com LINHA 4 AMARELA DO METRO - CAJAMAR (JORDANESIA) - LINHA 4 AMARELA DO METRO	37.237	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	054	205	-	Integração com LINHA 5 LILAS DO METRO - CAJAMAR (JORDANESIA) - LINHA 5 LILAS DO METRO	37.237	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	054	207	-	Integração com LINHA 7 RUBI DA CPTM - CAJAMAR (JORDANESIA) - LINHA 7 RUBI DA CPTM	37.237	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	054	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - CAJAMAR (JORDANESIA) - LINHA 8 DIAMANTE DA CPTM	37.237	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	054	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - CAJAMAR (JORDANESIA) - LINHA 9 ESMERALDA DA CPTM	37.237	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	054	210	-	Integração com LINHA 10 TURQUESA DA CPTM - CAJAMAR (JORDANESIA) - LINHA 1- TURQUESA DA CPTM	37.237	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	054	211	-	Integração com LINHA 11 CORAL DA CPTM - CAJAMAR (JORDANESIA) - LINHA 11 CORAL DA CPTM	37.237	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	054	212	-	Integração com LINHA 12 SAFIRA DA CPTM - CAJAMAR (JORDANESIA) - LINHA 12 SAFIRA DA CPTM	37.237	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	054	215	-	Integração com LINHA 15 PRATA DO METRO - CAJAMAR (JORDANESIA) - LINHA 15 PRATA DO METRO	37.237	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	055	-	-	CAJAMAR (CENTRO)- SAO PAULO (LAPA)	33.744	5,55	0,65	-	6,20
ANHANGUERA	COMUM	055	01	-	CAJAMAR (CENTRO) - S.P. (KM 25,7 - VIA ANHANGUERA)	15.294	3,35	0,65	-	4,00
ANHANGUERA	COMUM	055	02	-	SAO PAULO (KM 25,7 - VIA ANHANGUERA) - SAO PAULO (LAPA)	18.545	4,20	-	-	4,20
ANHANGUERA	COMUM	055	201	-	Integração com LINHA 1 AZUL DO METRO - CAJAMAR (CENTRO) - LINHA 1 AZUL DO METRO	33.744	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	055	202	-	Integração com LINHA 2 VERDE DO METRO - CAJAMAR (CENTRO) - LINHA 2 VERDE DO METRO	33.744	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	055	203	-	Integração com LINHA 3 VERMELHA DO METRO - CAJAMAR (CENTRO) - LINHA 3 VERMELHA DO METRO	33.744	5,55	0,65	2,12	8,32
										
(*)A tarifa+pedágio:valor pago pelo usuário										
(1)O usuário c/ origem no Metrô ou SPTRANS, paga o complemento no Ônibus Interm.										
(2)Legenda p/ integ.tarifárias: 201 a 215: Trilhos; 300-399:Ônibus Interm.; 400-499:Ônibus Munic.; 500-699:Ônibus Cor. ABD										
										
										
										
										
										
RELATÓRIO TARIFÁRIO - RMSP										
										
Data da Vigência:	09.01.2016									
Data da Atualização:	14.03.2016									
			SEÇÃO/					PARCELA	PARCELA	TARIFA
CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
			-2						TRILHOS	+ TRILHOS
ANHANGUERA	COMUM	055	204	-	Integração com LINHA 4 AMARELA DO METRO - CAJAMAR (CENTRO) - LINHA 4 AMARELA DO METRO	33.744	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	055	205	-	Integração com LINHA 5 LILAS DO METRO - CAJAMAR (CENTRO) - LINHA 5 LILAS DO METRO	33.744	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	055	207	-	Integração com LINHA 7 RUBI DA CPTM - CAJAMAR (CENTRO) - LINHA 7 RUBI DA CPTM	33.744	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	055	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - CAJAMAR (CENTRO) - LINHA 8 DIAMANTE DA CPTM	33.744	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	055	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - CAJAMAR (CENTRO) - LINHA 9 ESMERALDA DA CPTM	33.744	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	055	210	-	Integração com LINHA 10 TURQUESA DA CPTM - CAJAMAR (CENTRO) - LINHA 1- TURQUESA DA CPTM	33.744	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	055	211	-	Integração com LINHA 11 CORAL DA CPTM - CAJAMAR (CENTRO) - LINHA 11 CORAL DA CPTM	33.744	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	055	212	-	Integração com LINHA 12 SAFIRA DA CPTM - CAJAMAR (CENTRO) - LINHA 12 SAFIRA DA CPTM	33.744	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	055	215	-	Integração com LINHA 15 PRATA DO METRO - CAJAMAR (CENTRO) - LINHA 15 PRATA DO METRO	33.744	5,55	0,65	2,12	8,32
ANHANGUERA	COMUM	057	-	-	OSASCO (VILA MENCK)- SAO PAULO (LAPA) via SAO PAULO (VILA DOS REMEDIOS)	17.098	4,50	-	-	4,50
ANHANGUERA	COMUM	057	201	-	Integração com LINHA 1 AZUL DO METRO - OSASCO (VILA MENCK) - LINHA 1 AZUL DO METRO	17.098	4,50	-	2,12	6,62
ANHANGUERA	COMUM	057	202	-	Integração com LINHA 2 VERDE DO METRO - OSASCO (VILA MENCK) - LINHA 2 VERDE DO METRO	17.098	4,50	-	2,12	6,62
ANHANGUERA	COMUM	057	203	-	Integração com LINHA 3 VERMELHA DO METRO - OSASCO (VILA MENCK) - LINHA 3 VERMELHA DO METRO	17.098	4,50	-	2,12	6,62
ANHANGUERA	COMUM	057	204	-	Integração com LINHA 4 AMARELA DO METRO - OSASCO (VILA MENCK) - LINHA 4 AMARELA DO METRO	17.098	4,50	-	2,12	6,62
ANHANGUERA	COMUM	057	205	-	Integração com LINHA 5 LILAS DO METRO - OSASCO (VILA MENCK) - LINHA 5 LILAS DO METRO	17.098	4,50	-	2,12	6,62
ANHANGUERA	COMUM	057	207	-	Integração com LINHA 7 RUBI DA CPTM - OSASCO (VILA MENCK) - LINHA 7 RUBI DA CPTM	17.098	4,50	-	2,12	6,62
ANHANGUERA	COMUM	057	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - OSASCO (VILA MENCK) - LINHA 8 DIAMANTE DA CPTM	17.098	4,50	-	2,12	6,62
ANHANGUERA	COMUM	057	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - OSASCO (VILA MENCK) - LINHA 9 ESMERALDA DA CPTM	17.098	4,50	-	2,12	6,62
ANHANGUERA	COMUM	057	210	-	Integração com LINHA 10 TURQUESA DA CPTM - OSASCO (VILA MENCK) - LINHA 1- TURQUESA DA CPTM	17.098	4,50	-	2,12	6,62
ANHANGUERA	COMUM	057	211	-	Integração com LINHA 11 CORAL DA CPTM - OSASCO (VILA MENCK) - LINHA 11 CORAL DA CPTM	17.098	4,50	-	2,12	6,62
ANHANGUERA	COMUM	057	212	-	Integração com LINHA 12 SAFIRA DA CPTM - OSASCO (VILA MENCK) - LINHA 12 SAFIRA DA CPTM	17.098	4,50	-	2,12	6,62
ANHANGUERA	COMUM	057	215	-	Integração com LINHA 15 PRATA DO METRO - OSASCO (VILA MENCK) - LINHA 15 PRATA DO METRO	17.098	4,50	-	2,12	6,62
ANHANGUERA	COMUM	058	-	-	OSASCO (TERMINAL RODOVIARIO HELENA MARIA)- SAO PAULO (PINHEIROS)	20.494	4,90	-	-	4,90
ANHANGUERA	COMUM	058	201	-	Integração com LINHA 1 AZUL DO METRO - OSASCO (TERMINAL RODOVIARIO HELENA MARIA) - LINHA 1 AZ	20.494	4,90	-	2,12	7,02
ANHANGUERA	COMUM	058	202	-	Integração com LINHA 2 VERDE DO METRO - OSASCO (TERMINAL RODOVIARIO HELENA MARIA) - LINHA 2 V	20.494	4,90	-	2,12	7,02
ANHANGUERA	COMUM	058	203	-	Integração com LINHA 3 VERMELHA DO METRO - OSASCO (TERMINAL RODOVIARIO HELENA MARIA) - LINHA	20.494	4,90	-	2,12	7,02
ANHANGUERA	COMUM	058	204	-	Integração com LINHA 4 AMARELA DO METRO - OSASCO (TERMINAL RODOVIARIO HELENA MARIA) - LINHA	20.494	4,90	-	2,12	7,02
ANHANGUERA	COMUM	058	205	-	Integração com LINHA 5 LILAS DO METRO - OSASCO (TERMINAL RODOVIARIO HELENA MARIA) - LINHA 5 LIL	20.494	4,90	-	2,12	7,02
ANHANGUERA	COMUM	058	207	-	Integração com LINHA 7 RUBI DA CPTM - OSASCO (TERMINAL RODOVIARIO HELENA MARIA) - LINHA 7 RUBI	20.494	4,90	-	2,12	7,02
ANHANGUERA	COMUM	058	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - OSASCO (TERMINAL RODOVIARIO HELENA MARIA) - LINHA 8	20.494	4,90	-	2,12	7,02
ANHANGUERA	COMUM	058	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - OSASCO (TERMINAL RODOVIARIO HELENA MARIA) - LINHA	20.494	4,90	-	2,12	7,02
ANHANGUERA	COMUM	058	210	-	Integração com LINHA 10 TURQUESA DA CPTM - OSASCO (TERMINAL RODOVIARIO HELENA MARIA) - LINHA	20.494	4,90	-	2,12	7,02
ANHANGUERA	COMUM	058	211	-	Integração com LINHA 11 CORAL DA CPTM - OSASCO (TERMINAL RODOVIARIO HELENA MARIA) - LINHA 11 C	20.494	4,90	-	2,12	7,02
ANHANGUERA	COMUM	058	212	-	Integração com LINHA 12 SAFIRA DA CPTM - OSASCO (TERMINAL RODOVIARIO HELENA MARIA) - LINHA 12 S	20.494	4,90	-	2,12	7,02
ANHANGUERA	COMUM	058	215	-	Integração com LINHA 15 PRATA DO METRO - OSASCO (TERMINAL RODOVIARIO HELENA MARIA) - LINHA 15	20.494	4,90	-	2,12	7,02
ANHANGUERA	COMUM	059	-	-	OSASCO (CONJUNTO DOS METALURGICOS)- SAO PAULO (METRO BUTANTA) via OSASCO (JARDIM CALIFO	20.516	4,90	-	-	4,90
ANHANGUERA	COMUM	059	201	-	Integração com LINHA 1 AZUL DO METRO - OSASCO (CONJUNTO DOS METALURGICOS) - LINHA 1 AZUL DO	20.516	4,90	-	2,12	7,02
ANHANGUERA	COMUM	059	202	-	Integração com LINHA 2 VERDE DO METRO - OSASCO (CONJUNTO DOS METALURGICOS) - LINHA 2 VERDE	20.516	4,90	-	2,12	7,02
ANHANGUERA	COMUM	059	203	-	Integração com LINHA 3 VERMELHA DO METRO - OSASCO (CONJUNTO DOS METALURGICOS) - LINHA 3 VER	20.516	4,90	-	2,12	7,02
										
(*)A tarifa+pedágio:valor pago pelo usuário										
(1)O usuário c/ origem no Metrô ou SPTRANS, paga o complemento no Ônibus Interm.										
(2)Legenda p/ integ.tarifárias: 201 a 215: Trilhos; 300-399:Ônibus Interm.; 400-499:Ônibus Munic.; 500-699:Ônibus Cor. ABD										
										
										
										
										
										
RELATÓRIO TARIFÁRIO - RMSP										
										
Data da Vigência:	09.01.2016									
Data da Atualização:	14.03.2016									
			SEÇÃO/					PARCELA	PARCELA	TARIFA
CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
			-2						TRILHOS	+ TRILHOS
ANHANGUERA	COMUM	059	204	-	Integração com LINHA 4 AMARELA DO METRO - OSASCO (CONJUNTO DOS METALURGICOS) - LINHA 4 AMA	20.516	4,90	-	2,12	7,02
ANHANGUERA	COMUM	059	205	-	Integração com LINHA 5 LILAS DO METRO - OSASCO (CONJUNTO DOS METALURGICOS) - LINHA 5 LILAS DO	20.516	4,90	-	2,12	7,02
ANHANGUERA	COMUM	059	207	-	Integração com LINHA 7 RUBI DA CPTM - OSASCO (CONJUNTO DOS METALURGICOS) - LINHA 7 RUBI DA CP	20.516	4,90	-	2,12	7,02
ANHANGUERA	COMUM	059	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - OSASCO (CONJUNTO DOS METALURGICOS) - LINHA 8 DIAMA	20.516	4,90	-	2,12	7,02
ANHANGUERA	COMUM	059	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - OSASCO (CONJUNTO DOS METALURGICOS) - LINHA 9 ESM	20.516	4,90	-	2,12	7,02
ANHANGUERA	COMUM	059	210	-	Integração com LINHA 10 TURQUESA DA CPTM - OSASCO (CONJUNTO DOS METALURGICOS) - LINHA 1- TUR	20.516	4,90	-	2,12	7,02
ANHANGUERA	COMUM	059	211	-	Integração com LINHA 11 CORAL DA CPTM - OSASCO (CONJUNTO DOS METALURGICOS) - LINHA 11 CORAL	20.516	4,90	-	2,12	7,02
ANHANGUERA	COMUM	059	212	-	Integração com LINHA 12 SAFIRA DA CPTM - OSASCO (CONJUNTO DOS METALURGICOS) - LINHA 12 SAFIRA	20.516	4,90	-	2,12	7,02
ANHANGUERA	COMUM	059	215	-	Integração com LINHA 15 PRATA DO METRO - OSASCO (CONJUNTO DOS METALURGICOS) - LINHA 15 PRAT	20.516	4,90	-	2,12	7,02
ANHANGUERA	COMUM	059	301	-	Integração com Linha 579 - OSASCO (VILA YOLANDA) - SAO PAULO (METRO BUTANTA)	16.843	4,95	-	-	4,95
ANHANGUERA	COMUM	059PR1	-	-	CARAPICUIBA (JARDIM NOVO HORIZONTE)- SAO PAULO (METRO BUTANTA) via OSASCO (CONJUNTO DOS	23.231	4,95	-	-	4,95
ANHANGUERA	COMUM	059PR1	201	-	Integração com LINHA 1 AZUL DO METRO - CARAPICUIBA (JARDIM NOVO HORIZONTE) - LINHA 1 AZUL DO M	23.231	4,95	-	2,12	7,07
ANHANGUERA	COMUM	059PR1	202	-	Integração com LINHA 2 VERDE DO METRO - CARAPICUIBA (JARDIM NOVO HORIZONTE) - LINHA 2 VERDE D	23.231	4,95	-	2,12	7,07
ANHANGUERA	COMUM	059PR1	203	-	Integração com LINHA 3 VERMELHA DO METRO - CARAPICUIBA (JARDIM NOVO HORIZONTE) - LINHA 3 VERM	23.231	4,95	-	2,12	7,07
ANHANGUERA	COMUM	059PR1	204	-	Integração com LINHA 4 AMARELA DO METRO - CARAPICUIBA (JARDIM NOVO HORIZONTE) - LINHA 4 AMAR	23.231	4,95	-	2,12	7,07
ANHANGUERA	COMUM	059PR1	205	-	Integração com LINHA 5 LILAS DO METRO - CARAPICUIBA (JARDIM NOVO HORIZONTE) - LINHA 5 LILAS DO M	23.231	4,95	-	2,12	7,07
ANHANGUERA	COMUM	059PR1	207	-	Integração com LINHA 7 RUBI DA CPTM - CARAPICUIBA (JARDIM NOVO HORIZONTE) - LINHA 7 RUBI DA CPT	23.231	4,95	-	2,12	7,07
ANHANGUERA	COMUM	059PR1	208	-	Integração com LINHA 8 DIAMANTE DA CPTM - CARAPICUIBA (JARDIM NOVO HORIZONTE) - LINHA 8 DIAMAN	23.231	4,95	-	2,12	7,07
ANHANGUERA	COMUM	059PR1	209	-	Integração com LINHA 9 ESMERALDA DA CPTM - CARAPICUIBA (JARDIM NOVO HORIZONTE) - LINHA 9 ESME	23.231	4,95	-	2,12	7,07
ANHANGUERA	COMUM	059PR1	210	-	Integração com LINHA 10 TURQUESA DA CPTM - CARAPICUIBA (JARDIM NOVO HORIZONTE) - LINHA 1- TURQ	23.231	4,95	-	2,12	7,07
ANHANGUERA	COMUM	059PR1	211	-	Integração com LINHA 11 CORAL DA CPTM - CARAPICUIBA (JARDIM NOVO HORIZONTE) - LINHA 11 CORAL D	23.231	4,95	-	2,12	7,07
ANHANGUERA	COMUM	059PR1	212	-	Integração com LINHA 12 SAFIRA DA CPTM - CARAPICUIBA (JARDIM NOVO HORIZONTE) - LINHA 12 SAFIRA	23.231	4,95	-	2,12	7,07
ANHANGUERA	COMUM	059PR1	215	-	Integração com LINHA 15 PRATA DO METRO - CARAPICUIBA (JARDIM NOVO HORIZONTE) - LINHA 15 PRATA	23.231	4,95	-	2,12	7,07
ANHANGUERA	COMUM	059PR1	301	-	Integração com Linha 579 - OSASCO (VILA YOLANDA) - SAO PAULO (METRO BUTANTA)	16.843	4,95	-	-	4,95
ANHANGUERA	COMUM	060	-	-	OSASCO (OLARIA DO NINO)- SAO PAULO (METRO BUTANTA)	16.280	4,10	-	-	4,10
ANHANGUERA	COMUM	060	201	-	Integração com LINHA 1 AZUL DO METRO - OSASCO (OLARIA DO NINO) - LINHA 1 AZUL DO METRO	16.280	4,10	-	2,12	6,22
ANHANGUERA	COMUM	060	202	-	Integração com LINHA 2 VERDE DO METRO - OSASCO (OLARIA DO NINO) - LINHA 2 VERDE DO METRO	16.280	4,10	-	2,12	6,22
ANHANGUERA	COMUM	060	203	-	Integração com LINHA 3 VERMELHA DO METRO - OSASCO (OLARIA DO NINO) - LINHA 3 VERMELHA DO MET	16.280	4,10	-	2,12	6,22
ANHANGUERA	COMUM	060	204	-	Integração com LINHA 4 AMARELA DO METRO - OSASCO (OLARIA DO NINO) - LINHA 4 AMARELA DO METRO	16.280	4,10	-	2,12	6,22
ANHANGUERA	COMUM	060	205	-	Integração com LINHA 5 LILAS DO METRO - OSASCO (OLARIA DO NINO) - LINHA 5 LILAS DO METRO	16.280	4,10	-	2,12	6,22
ANHANGUERA	COMUM	060	207	-	Integração com LINHA 7 RUBI DA CPTM - OSASCO (OLARIA DO NINO) - LINHA 7 RUBI DA CPTM	16.280	4,10	-	2,12	6,22
